Date,Link
"May 19, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-05-12/pdf/CREC-2021-05-12-dailydigest.pdf
"May 18, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-05-11/pdf/CREC-2021-05-11-dailydigest.pdf
"May 17, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-05-10/pdf/CREC-2021-05-10-dailydigest.pdf
"May 13, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-05-06/pdf/CREC-2021-05-06-dailydigest.pdf
"May 12, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-05-03/pdf/CREC-2021-05-03-dailydigest.pdf
"May 11, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-04-29/pdf/CREC-2021-04-29-dailydigest.pdf
"May 10, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-04-28/pdf/CREC-2021-04-28-dailydigest.pdf
"May 06, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-04-28/pdf/CREC-2021-04-28-dailydigest.pdf
"May 03, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-04-27/pdf/CREC-2021-04-27-dailydigest.pdf
"Apr 29, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-04-26/pdf/CREC-2021-04-26-dailydigest.pdf
"Apr 28, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-04-22/pdf/CREC-2021-04-22-dailydigest.pdf
"Apr 28, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-04-21/pdf/CREC-2021-04-21-dailydigest.pdf
"Apr 27, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-04-20/pdf/CREC-2021-04-20-dailydigest.pdf
"Apr 26, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-04-19/pdf/CREC-2021-04-19-dailydigest.pdf
"Apr 22, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-04-15/pdf/CREC-2021-04-15-dailydigest.pdf
"Apr 21, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-04-14/pdf/CREC-2021-04-14-dailydigest.pdf
"Apr 20, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-04-13/pdf/CREC-2021-04-13-dailydigest.pdf
"Apr 19, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-04-12/pdf/CREC-2021-04-12-dailydigest.pdf
"Apr 15, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-04-08/pdf/CREC-2021-04-08-dailydigest.pdf
"Apr 14, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-04-05/pdf/CREC-2021-04-05-dailydigest.pdf
"Apr 13, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-04-01/pdf/CREC-2021-04-01-dailydigest.pdf
"Apr 12, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-29/pdf/CREC-2021-03-29-dailydigest.pdf
"Apr 08, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-25/pdf/CREC-2021-03-25-dailydigest.pdf
"Apr 05, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-24/pdf/CREC-2021-03-24-dailydigest.pdf
"Apr 01, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-23/pdf/CREC-2021-03-23-dailydigest.pdf
"Mar 29, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-22/pdf/CREC-2021-03-22-dailydigest.pdf
"Mar 25, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-18/pdf/CREC-2021-03-18-dailydigest.pdf
"Mar 24, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-17/pdf/CREC-2021-03-17-dailydigest.pdf
"Mar 23, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-16/pdf/CREC-2021-03-16-dailydigest.pdf
"Mar 22, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-15/pdf/CREC-2021-03-15-dailydigest.pdf
"Mar 18, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-11/pdf/CREC-2021-03-11-dailydigest.pdf
"Mar 17, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-10/pdf/CREC-2021-03-10-dailydigest.pdf
"Mar 16, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-09/pdf/CREC-2021-03-09-dailydigest.pdf
"Mar 15, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-06/pdf/CREC-2021-03-06-dailydigest.pdf
"Mar 11, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-05/pdf/CREC-2021-03-05-dailydigest.pdf
"Mar 10, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-04/pdf/CREC-2021-03-04-dailydigest.pdf
"Mar 09, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-03/pdf/CREC-2021-03-03-dailydigest.pdf
"Mar 06, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-02/pdf/CREC-2021-03-02-dailydigest.pdf
"Mar 05, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-03-01/pdf/CREC-2021-03-01-dailydigest.pdf
"Mar 04, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-02-25/pdf/CREC-2021-02-25-dailydigest.pdf
"Mar 03, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-02-24/pdf/CREC-2021-02-24-dailydigest.pdf
"Mar 02, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-02-23/pdf/CREC-2021-02-23-dailydigest.pdf
"Mar 01, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-02-22/pdf/CREC-2021-02-22-dailydigest.pdf
"Feb 25, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-02-19/pdf/CREC-2021-02-19-dailydigest.pdf
"Feb 24, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-02-16/pdf/CREC-2021-02-16-dailydigest.pdf
"Feb 23, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-02-13/pdf/CREC-2021-02-13-dailydigest.pdf
"Feb 22, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-02-12/pdf/CREC-2021-02-12-dailydigest.pdf
"Feb 19, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-02-11/pdf/CREC-2021-02-11-dailydigest.pdf
"Feb 16, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-02-10/pdf/CREC-2021-02-10-dailydigest.pdf
"Feb 13, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-02-09/pdf/CREC-2021-02-09-dailydigest.pdf
"Feb 12, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-02-08/pdf/CREC-2021-02-08-dailydigest.pdf
"Feb 11, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-02-04/pdf/CREC-2021-02-04-dailydigest.pdf
"Feb 10, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-02-03/pdf/CREC-2021-02-03-dailydigest.pdf
"Feb 09, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-02-02/pdf/CREC-2021-02-02-dailydigest.pdf
"Feb 08, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-02-01/pdf/CREC-2021-02-01-dailydigest.pdf
"Feb 04, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-01-28/pdf/CREC-2021-01-28-dailydigest.pdf
"Feb 03, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-01-27/pdf/CREC-2021-01-27-dailydigest.pdf
"Feb 02, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-01-26/pdf/CREC-2021-01-26-dailydigest.pdf
"Feb 01, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-01-25/pdf/CREC-2021-01-25-dailydigest.pdf
"Jan 28, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-01-22/pdf/CREC-2021-01-22-dailydigest.pdf
"Jan 27, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-01-21/pdf/CREC-2021-01-21-dailydigest.pdf
"Jan 26, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-01-20/pdf/CREC-2021-01-20-dailydigest.pdf
"Jan 25, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-01-19/pdf/CREC-2021-01-19-dailydigest.pdf
"Jan 22, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-01-15/pdf/CREC-2021-01-15-dailydigest.pdf
"Jan 21, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-01-12/pdf/CREC-2021-01-12-dailydigest.pdf
"Jan 20, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-01-08/pdf/CREC-2021-01-08-dailydigest.pdf
"Jan 19, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-01-06/pdf/CREC-2021-01-06-dailydigest.pdf
"Jan 15, 2021",https://www.govinfo.gov/content/pkg/CREC-2021-01-01/pdf/CREC-2021-01-01-dailydigest.pdf
"Jan 12, 2021",https://www.govinfo.gov/content/pkg/CREC-2022-12-30/pdf/CREC-2022-12-30-dailydigest.pdf
"Jan 08, 2021",https://www.govinfo.gov/content/pkg/CREC-2022-12-27/pdf/CREC-2022-12-27-dailydigest.pdf
"Jan 06, 2021",https://www.govinfo.gov/content/pkg/CREC-2022-12-23/pdf/CREC-2022-12-23-dailydigest.pdf
"Jan 03, 2021",https://www.govinfo.gov/content/pkg/CREC-2022-12-22/pdf/CREC-2022-12-22-dailydigest.pdf
"Jan 03, 2021",https://www.govinfo.gov/content/pkg/CREC-2022-12-21/pdf/CREC-2022-12-21-dailydigest.pdf
"Jan 01, 2021",https://www.govinfo.gov/content/pkg/CREC-2022-12-20/pdf/CREC-2022-12-20-dailydigest.pdf
"Dec 30, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-12-19/pdf/CREC-2022-12-19-dailydigest.pdf
"Dec 27, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-12-15/pdf/CREC-2022-12-15-dailydigest.pdf
"Dec 23, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-12-14/pdf/CREC-2022-12-14-dailydigest.pdf
"Dec 22, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-12-13/pdf/CREC-2022-12-13-dailydigest.pdf
"Dec 21, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-12-12/pdf/CREC-2022-12-12-dailydigest.pdf
"Dec 20, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-12-08/pdf/CREC-2022-12-08-dailydigest.pdf
"Dec 19, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-12-07/pdf/CREC-2022-12-07-dailydigest.pdf
"Dec 15, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-12-06/pdf/CREC-2022-12-06-dailydigest.pdf
"Dec 14, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-12-05/pdf/CREC-2022-12-05-dailydigest.pdf
"Dec 13, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-12-01/pdf/CREC-2022-12-01-dailydigest.pdf
"Dec 12, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-11-30/pdf/CREC-2022-11-30-dailydigest.pdf
"Dec 08, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-11-29/pdf/CREC-2022-11-29-dailydigest.pdf
"Dec 07, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-11-28/pdf/CREC-2022-11-28-dailydigest.pdf
"Dec 06, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-11-25/pdf/CREC-2022-11-25-dailydigest.pdf
"Dec 05, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-11-22/pdf/CREC-2022-11-22-dailydigest.pdf
"Dec 01, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-11-17/pdf/CREC-2022-11-17-dailydigest.pdf
"Nov 30, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-11-16/pdf/CREC-2022-11-16-dailydigest.pdf
"Nov 29, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-11-15/pdf/CREC-2022-11-15-dailydigest.pdf
"Nov 28, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-11-14/pdf/CREC-2022-11-14-dailydigest.pdf
"Nov 25, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-11-10/pdf/CREC-2022-11-10-dailydigest.pdf
"Nov 22, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-11-07/pdf/CREC-2022-11-07-dailydigest.pdf
"Nov 17, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-11-03/pdf/CREC-2022-11-03-dailydigest.pdf
"Nov 16, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-10-31/pdf/CREC-2022-10-31-dailydigest.pdf
"Nov 15, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-10-27/pdf/CREC-2022-10-27-dailydigest.pdf
"Nov 14, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-10-24/pdf/CREC-2022-10-24-dailydigest.pdf
"Nov 10, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-10-20/pdf/CREC-2022-10-20-dailydigest.pdf
"Nov 07, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-10-18/pdf/CREC-2022-10-18-dailydigest.pdf
"Nov 03, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-10-14/pdf/CREC-2022-10-14-dailydigest.pdf
"Oct 31, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-10-11/pdf/CREC-2022-10-11-dailydigest.pdf
"Oct 27, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-10-07/pdf/CREC-2022-10-07-dailydigest.pdf
"Oct 24, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-10-04/pdf/CREC-2022-10-04-dailydigest.pdf
"Oct 20, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-09-30/pdf/CREC-2022-09-30-dailydigest.pdf
"Oct 18, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-09-29/pdf/CREC-2022-09-29-dailydigest.pdf
"Oct 14, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-09-28/pdf/CREC-2022-09-28-dailydigest.pdf
"Oct 11, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-09-27/pdf/CREC-2022-09-27-dailydigest.pdf
"Oct 07, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-09-23/pdf/CREC-2022-09-23-dailydigest.pdf
"Oct 04, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-09-22/pdf/CREC-2022-09-22-dailydigest.pdf
"Sep 30, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-09-21/pdf/CREC-2022-09-21-dailydigest.pdf
"Sep 29, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-09-20/pdf/CREC-2022-09-20-dailydigest.pdf
"Sep 28, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-09-19/pdf/CREC-2022-09-19-dailydigest.pdf
"Sep 27, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-09-15/pdf/CREC-2022-09-15-dailydigest.pdf
"Sep 23, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-09-14/pdf/CREC-2022-09-14-dailydigest.pdf
"Sep 22, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-09-13/pdf/CREC-2022-09-13-dailydigest.pdf
"Sep 21, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-09-12/pdf/CREC-2022-09-12-dailydigest.pdf
"Sep 20, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-09-08/pdf/CREC-2022-09-08-dailydigest.pdf
"Sep 19, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-09-07/pdf/CREC-2022-09-07-dailydigest.pdf
"Sep 15, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-09-06/pdf/CREC-2022-09-06-dailydigest.pdf
"Sep 14, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-09-02/pdf/CREC-2022-09-02-dailydigest.pdf
"Sep 13, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-08-30/pdf/CREC-2022-08-30-dailydigest.pdf
"Sep 12, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-08-26/pdf/CREC-2022-08-26-dailydigest.pdf
"Sep 08, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-08-23/pdf/CREC-2022-08-23-dailydigest.pdf
"Sep 07, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-08-19/pdf/CREC-2022-08-19-dailydigest.pdf
"Sep 06, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-08-16/pdf/CREC-2022-08-16-dailydigest.pdf
"Sep 02, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-08-12/pdf/CREC-2022-08-12-dailydigest.pdf
"Aug 30, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-08-09/pdf/CREC-2022-08-09-dailydigest.pdf
"Aug 26, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-08-06/pdf/CREC-2022-08-06-dailydigest.pdf
"Aug 23, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-08-04/pdf/CREC-2022-08-04-dailydigest.pdf
"Aug 19, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-08-03/pdf/CREC-2022-08-03-dailydigest.pdf
"Aug 16, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-08-02/pdf/CREC-2022-08-02-dailydigest.pdf
"Aug 12, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-08-01/pdf/CREC-2022-08-01-dailydigest.pdf
"Aug 09, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-07-28/pdf/CREC-2022-07-28-dailydigest.pdf
"Aug 06, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-07-27/pdf/CREC-2022-07-27-dailydigest.pdf
"Aug 04, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-07-26/pdf/CREC-2022-07-26-dailydigest.pdf
"Aug 03, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-07-25/pdf/CREC-2022-07-25-dailydigest.pdf
"Aug 02, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-07-21/pdf/CREC-2022-07-21-dailydigest.pdf
"Aug 01, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-07-20/pdf/CREC-2022-07-20-dailydigest.pdf
"Jul 28, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-07-19/pdf/CREC-2022-07-19-dailydigest.pdf
"Jul 27, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-07-18/pdf/CREC-2022-07-18-dailydigest.pdf
"Jul 26, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-07-14/pdf/CREC-2022-07-14-dailydigest.pdf
"Jul 25, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-07-13/pdf/CREC-2022-07-13-dailydigest.pdf
"Jul 21, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-07-12/pdf/CREC-2022-07-12-dailydigest.pdf
"Jul 20, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-07-11/pdf/CREC-2022-07-11-dailydigest.pdf
"Jul 19, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-07-07/pdf/CREC-2022-07-07-dailydigest.pdf
"Jul 18, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-07-05/pdf/CREC-2022-07-05-dailydigest.pdf
"Jul 14, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-07-01/pdf/CREC-2022-07-01-dailydigest.pdf
"Jul 13, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-06-28/pdf/CREC-2022-06-28-dailydigest.pdf
"Jul 12, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-06-24/pdf/CREC-2022-06-24-dailydigest.pdf
"Jul 11, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-06-23/pdf/CREC-2022-06-23-dailydigest.pdf
"Jul 07, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-06-22/pdf/CREC-2022-06-22-dailydigest.pdf
"Jul 05, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-06-21/pdf/CREC-2022-06-21-dailydigest.pdf
"Jul 01, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-06-17/pdf/CREC-2022-06-17-dailydigest.pdf
"Jun 28, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-06-16/pdf/CREC-2022-06-16-dailydigest.pdf
"Jun 24, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-06-15/pdf/CREC-2022-06-15-dailydigest.pdf
"Jun 23, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-06-14/pdf/CREC-2022-06-14-dailydigest.pdf
"Jun 22, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-06-13/pdf/CREC-2022-06-13-dailydigest.pdf
"Jun 21, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-06-09/pdf/CREC-2022-06-09-dailydigest.pdf
"Jun 17, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-06-08/pdf/CREC-2022-06-08-dailydigest.pdf
"Jun 16, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-06-07/pdf/CREC-2022-06-07-dailydigest.pdf
"Jun 15, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-06-06/pdf/CREC-2022-06-06-dailydigest.pdf
"Jun 14, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-06-03/pdf/CREC-2022-06-03-dailydigest.pdf
"Jun 13, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-31/pdf/CREC-2022-05-31-dailydigest.pdf
"Jun 09, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-27/pdf/CREC-2022-05-27-dailydigest.pdf
"Jun 08, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-26/pdf/CREC-2022-05-26-dailydigest.pdf
"Jun 07, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-25/pdf/CREC-2022-05-25-dailydigest.pdf
"Jun 06, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-24/pdf/CREC-2022-05-24-dailydigest.pdf
"Jun 03, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-23/pdf/CREC-2022-05-23-dailydigest.pdf
"May 31, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-19/pdf/CREC-2022-05-19-dailydigest.pdf
"May 27, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-18/pdf/CREC-2022-05-18-dailydigest.pdf
"May 26, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-17/pdf/CREC-2022-05-17-dailydigest.pdf
"May 25, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-16/pdf/CREC-2022-05-16-dailydigest.pdf
"May 24, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-12/pdf/CREC-2022-05-12-dailydigest.pdf
"May 23, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-11/pdf/CREC-2022-05-11-dailydigest.pdf
"May 19, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-10/pdf/CREC-2022-05-10-dailydigest.pdf
"May 18, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-09/pdf/CREC-2022-05-09-dailydigest.pdf
"May 17, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-05/pdf/CREC-2022-05-05-dailydigest.pdf
"May 16, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-04/pdf/CREC-2022-05-04-dailydigest.pdf
"May 12, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-03/pdf/CREC-2022-05-03-dailydigest.pdf
"May 11, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-05-02/pdf/CREC-2022-05-02-dailydigest.pdf
"May 10, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-04-28/pdf/CREC-2022-04-28-dailydigest.pdf
"May 09, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-04-27/pdf/CREC-2022-04-27-dailydigest.pdf
"May 05, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-04-26/pdf/CREC-2022-04-26-dailydigest.pdf
"May 04, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-04-25/pdf/CREC-2022-04-25-dailydigest.pdf
"May 03, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-04-21/pdf/CREC-2022-04-21-dailydigest.pdf
"May 02, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-04-18/pdf/CREC-2022-04-18-dailydigest.pdf
"Apr 28, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-04-14/pdf/CREC-2022-04-14-dailydigest.pdf
"Apr 27, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-04-11/pdf/CREC-2022-04-11-dailydigest.pdf
"Apr 26, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-04-07/pdf/CREC-2022-04-07-dailydigest.pdf
"Apr 25, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-04-06/pdf/CREC-2022-04-06-dailydigest.pdf
"Apr 21, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-04-05/pdf/CREC-2022-04-05-dailydigest.pdf
"Apr 18, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-04-04/pdf/CREC-2022-04-04-dailydigest.pdf
"Apr 14, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-31/pdf/CREC-2022-03-31-dailydigest.pdf
"Apr 11, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-30/pdf/CREC-2022-03-30-dailydigest.pdf
"Apr 07, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-29/pdf/CREC-2022-03-29-dailydigest.pdf
"Apr 06, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-28/pdf/CREC-2022-03-28-dailydigest.pdf
"Apr 05, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-24/pdf/CREC-2022-03-24-dailydigest.pdf
"Apr 04, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-23/pdf/CREC-2022-03-23-dailydigest.pdf
"Mar 31, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-22/pdf/CREC-2022-03-22-dailydigest.pdf
"Mar 30, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-21/pdf/CREC-2022-03-21-dailydigest.pdf
"Mar 29, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-17/pdf/CREC-2022-03-17-dailydigest.pdf
"Mar 28, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-16/pdf/CREC-2022-03-16-dailydigest.pdf
"Mar 24, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-15/pdf/CREC-2022-03-15-dailydigest.pdf
"Mar 23, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-14/pdf/CREC-2022-03-14-dailydigest.pdf
"Mar 22, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-10/pdf/CREC-2022-03-10-dailydigest.pdf
"Mar 21, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-08/pdf/CREC-2022-03-08-dailydigest.pdf
"Mar 17, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-07/pdf/CREC-2022-03-07-dailydigest.pdf
"Mar 16, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-03/pdf/CREC-2022-03-03-dailydigest.pdf
"Mar 15, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-02/pdf/CREC-2022-03-02-dailydigest.pdf
"Mar 14, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-03-01/pdf/CREC-2022-03-01-dailydigest.pdf
"Mar 10, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-02-28/pdf/CREC-2022-02-28-dailydigest.pdf
"Mar 08, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-02-25/pdf/CREC-2022-02-25-dailydigest.pdf
"Mar 07, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-02-22/pdf/CREC-2022-02-22-dailydigest.pdf
"Mar 03, 2022",https://www.govinfo.gov/content/pkg/CREC-2022-02-18/pdf/CREC-2022-02-18-dailydigest.pdf
